timestamp,id,rating,group_22,ai_track,fall_1,fall_2,fall_3,spring_1,spring_2,spring_3,is_first_time,percentile,group_213,blended_course,is_ml_student
2024-08-13 18:25:49.000,c05c2f06df83f08010622822ed863c4c18926aebdba2bd158cdc4ae7c4ed2ebf,510,228.0,,Database Systems,Microservices Development in Go,SQL Language,Go Programming Language,Computer Networks,Computer Networks,Yes,0.7296296296296296,,,
2024-08-14 21:28:54.000,89a7e84d609e92c260af2230c8154995b7644f86a41fbe6ecb5940cb5c895ced,672,223.0,,Introduction to Data Platforms,SQL Language,Scala Programming Language,Advanced Topics in Machine Learning,Generative Models in Machine Learning (Advanced),Stochastic Analysis,Yes,0.3111111111111111,,,True
2024-08-12 05:00:44.000,ba30bb958c9ccc35ab47b40912c9c4d8adafd2963e13daf8d5d381f15f371c9b,773,2210.0,,Applied Statistics in Machine Learning,Fundamentals of Tensor Computations,Statistical Learning Theory,Advanced Topics in Machine Learning,Generative Models in Machine Learning (Advanced),Deep Learning in Natural Sciences,Yes,0.04814814814814816,,,
2024-08-14 23:57:02.000,0ccc2dc9ea890ebb6b3006aa8f1b56c67751fc2622bafb6f5c2b65832801e8a6,601,228.0,,Fundamentals of Information Retrieval,Introduction to Data Platforms,Database Systems,Recommender Systems,Generative Models in Machine Learning (Advanced),Data Analytics,Yes,0.4833333333333333,,,True
2024-08-11 21:29:12.000,69ea954d938dbd9cace5b482463a6636b61fb0765425321e71d68e63512f7913,689,221.0,,Computer Systems Security,Microservices Development in Go,Fundamentals of Computer Game Development,,,,Yes,0.27037037037037037,,,
2024-08-14 18:36:37.000,c57e331c5216d84b00b3446eb79895f04dd0a0ff688395a2a55ce0a153eb0a6d,771,228.0,1.0,Database Systems,Introduction to Data Platforms,SQL Language,,,,Yes,0.05555555555555558,,,
2024-08-14 21:07:57.000,866bd578f1298ca1e8787911ec71261a1cc6b1edda056f27d1decad558994723,503,221.0,,Statistical Learning Theory,Introduction to Data Platforms,Distributed Systems,Recommender Systems,Stochastic Analysis,Mathematical Foundations of Neural Network Models,Yes,0.7518518518518519,,,True
2024-08-15 00:02:07.000,579e631fd2db561ccea7c3630e8717efa2b6bc5108d23d455f7970d4f7f15d8e,756,227.0,1.0,Fundamentals of Information Retrieval,Introduction to Data Platforms,SQL Language,Go Programming Language,Advanced Topics in Machine Learning,Generative Models in Machine Learning (Advanced),Yes,0.0888888888888889,,,True
2024-08-13 23:36:05.000,640ce90ffece36db39846f264509e9276947ba7282edcad81c546e2793ade76a,424,223.0,,Statistical Learning Theory,Decision-Making Under Risk and Uncertainty,Functional Programming,Stochastic Analysis,Mathematical Foundations of Neural Network Models,Special Topics in Matrix Analysis,Yes,0.9703703703703703,,,True
2024-08-13 19:44:31.000,3ac99968900ca56bf6cd1cdec966d293affd36508e150838db3ae3274be9b4d7,594,2210.0,,Computer Systems Security,SQL Language,Microservices Development in Go,Advanced Topics in Machine Learning,Recommender Systems,Machine Learning 2,Yes,0.5037037037037038,,,
2024-08-13 18:37:42.000,f000c323c181779ceea1e21b7063e744a5aa023441efe6be97c61abec3d8c513,488,227.0,,Introduction to Data Platforms,SQL Language,Fundamentals of Information Retrieval,Recommender Systems,Generative Models in Machine Learning (Advanced),Applied Machine Learning,Yes,0.7888888888888889,,,True
2024-08-14 12:41:57.000,48063f2b2d60f5a28901923e86746f96122326d90baebea750ecc404095fe9c1,730,221.0,,Distributed Systems,Statistical Learning Theory,Database Systems,,,,Yes,0.1611111111111111,,,
2024-08-12 22:03:04.000,4e39d067ee5b8eb8fb163486f72d89fa735b0fd5a32c357041269be8e7389e03,669,224.0,,Distributed Systems,Database Systems,Fundamentals of Information Retrieval,Computer Networks,Recommender Systems,Data Analytics,Yes,0.31481481481481477,,,
2024-08-13 19:26:10.000,0371f1e9746b55e981d200dbc94929d95e6629295cbe43cace648d4ef7782ca9,547,225.0,,Distributed Systems,Statistical Learning Theory,Microservices Development in Go,,,,Yes,0.6314814814814815,,,
2024-08-11 21:30:02.000,353926836033fb1c54c1cf4c9500acea8857a00af4070055e42cfab12d5994d0,490,221.0,,Statistical Learning Theory,Fundamentals of Tensor Computations,Distributed Systems,Recommender Systems,Stochastic Analysis,Time Series Modeling,Yes,0.7851851851851852,,,True
2024-08-11 21:53:40.000,5f994b498fda5455f167711c5c18d085977298f6dba1a2fb8bbdc552dc47fc9f,650,2210.0,,Database Systems,Microservices Development in Go,Operating Systems 2,Computer Networks,Computer Networks,Computer Networks,Yes,0.35370370370370374,,,
2024-08-13 10:17:07.000,9cd7d89336c6da380fb89dac30aba109633fada9b5926d0a22919ad02dee6794,740,225.0,,Database Systems,Fundamentals of Information Retrieval,Computer Systems Security,Computer Networks,Go Programming Language,Quantitative Finance,Yes,0.13703703703703707,,,
2024-08-15 15:07:48.000,b4a37ec25f0ed1ca05ced8350c480ed51b7e39eac830e239ec1f305aab396d94,578,229.0,,SQL Language,Decision-Making Under Risk and Uncertainty,Statistical Learning Theory,Linguistics for Programmers,Time Series Modeling,Stochastic Analysis,Yes,0.55,,,True
2024-08-14 12:57:03.000,522ab87fdee645a54f716386619e6c47387aed2ef3fa69ed99191a3c5169d97c,432,228.0,,Distributed Systems,Computer Systems Security,Decision-Making Under Risk and Uncertainty,Recommender Systems,Applied Machine Learning,Computer Networks,Yes,0.9444444444444444,,,True
2024-08-11 22:14:10.000,330df17dbb7c4f0651d6ced20f90d8147824f130c8dce33facb0463a9d32ed14,788,227.0,1.0,Database Systems,Operating Systems 2,Computer Systems Security,,,,Yes,0.025925925925925908,,,
2024-08-14 18:02:18.000,728f5ea9a475b008e3fd66e7cf5fc24a0a0ab1c9d1220b162204f93597287a3e,745,2210.0,,Fundamentals of Computer Game Development,Fundamentals of Information Retrieval,SQL Language,Data Analytics,Advanced Topics in Machine Learning,Quantitative Finance,Yes,0.11851851851851847,,,
2024-08-13 15:57:33.000,9346283793dd7227dd4a6089c6c1c9b2431844a9ff43895d05870b90d36f3fb8,649,2210.0,,SQL Language,Database Systems,Distributed Systems,Advanced Topics in Machine Learning,Linguistics for Programmers,Recommender Systems,Yes,0.3592592592592593,,,True
2024-08-18 14:53:21.000,afcd52c59f1bfedcd5415fbdf19cb410e68de8a37687d8f5e98b148319a319a9,630,226.0,,Introduction to Data Platforms,Statistical Learning Theory,Fundamentals of Tensor Computations,Generative Models in Machine Learning (Advanced),Data Analytics,Applied Machine Learning,No,0.4111111111111111,,,True
2024-08-14 13:56:46.000,6f716c137ef7a75aabe9b5cc4cda4c7523f02da57b94c52bffcbf1c837af48d0,567,222.0,,Fundamentals of Computer Game Development,Computer Systems Security,Microservices Development in Go,Mathematical Foundations of Neural Network Models,Combinatorial Optimization,Advanced Topics in Machine Learning,Yes,0.5685185185185185,,,True
2024-08-15 15:54:45.000,e776b1ffeeca514bd0ab8546eea317d65e76a29481028ec3eb23ef413a4c60ab,795,227.0,,Fundamentals of Computer Game Development,SQL Language,Decision-Making Under Risk and Uncertainty,Data Analytics,Machine Learning 2,Recommender Systems,Yes,0.01851851851851849,,,
2024-08-14 23:01:03.000,16ce06ea14497236f485efe3733cf2eea390d6117c82004d2892abeb9087204b,673,225.0,,SQL Language,Fundamentals of Information Retrieval,Types in Programming Languages,Time Series Modeling,Data Analytics,Quantitative Finance,Yes,0.30740740740740746,,,True
2024-08-20 11:28:32.000,274f10a994f43939375bdfb3b3ac237243c75e9da2082b4aa921189c34f7a11d,696,229.0,,Applied Statistics in Machine Learning,Microservices Development in Go,Introduction to Data Platforms,Generative Models in Machine Learning (Advanced),Recommender Systems,Advanced Topics in Machine Learning,Yes,0.25,,,
2024-08-13 12:09:07.000,a16e5864ac1b43531899561b6ce50cb3b6407b4e2e2cad3a29da2cb6ebcb2806,524,223.0,,Fundamentals of Information Retrieval,SQL Language,Computer Systems Security,Recommender Systems,Generative Models in Machine Learning (Advanced),Deep Learning in Natural Sciences,Yes,0.6962962962962963,,,True
2024-08-12 23:06:07.000,64ee055279deae546bf3caba70437a3fe4c4e7c36b77558d778aa95638ac20b2,535,224.0,,Introduction to Data Platforms,Distributed Systems,Fundamentals of Information Retrieval,Advanced Topics in Machine Learning,Recommender Systems,Linguistics for Programmers,Yes,0.6703703703703704,,,True
2024-08-13 22:56:34.000,fd9e56667275c376fd4349cbc7d049bf77d0602a6b3aacf106b2d102f5c53026,650,229.0,,SQL Language,Statistical Learning Theory,Fundamentals of Tensor Computations,Generative Models in Machine Learning (Advanced),Applied Machine Learning,Stochastic Analysis,Yes,0.35370370370370374,,,True
2024-08-12 19:54:42.000,372e990521df9488f677d38637768366b075e63821bb34a48897c3e8b32651bf,561,226.0,,Database Systems,Microservices Development in Go,Distributed Systems,Computer Networks,Computer Networks,Computer Networks,Yes,0.587037037037037,,,
2024-08-14 23:58:06.000,768e945bb2dec8d5cbb751f4698371ca1b2e322f6f7bf6f08e598da3e854b435,745,227.0,,Fundamentals of Information Retrieval,Introduction to Data Platforms,Statistical Learning Theory,Recommender Systems,Stochastic Analysis,Generative Models in Machine Learning (Advanced),Yes,0.11851851851851847,,,True
2024-08-14 18:55:36.000,93bd09ce2dc45ef0253d1a241062ddaacf9396c85a405e02f4d9900d4a36da87,728,221.0,,Microservices Development in Go,Scala Programming Language,Statistical Learning Theory,,,,Yes,0.16666666666666663,,,
2024-08-14 23:58:39.000,7fd03b0936b01b7014e040aefc865701dc95cc3ea9e7d67f0c06a23afcfbe5dd,618,222.0,,Distributed Systems,Operating Systems 2,Computer Systems Security,Recommender Systems,Advanced Topics in Machine Learning,Time Series Modeling,Yes,0.44259259259259254,,,True
2024-08-14 20:22:32.000,ecdfb01587911e0126aaef721541a52273b28182a07d5def04b7fc14a131c2fe,474,228.0,1.0,Fundamentals of Information Retrieval,Applied Statistics in Machine Learning,Microservices Development in Go,Recommender Systems,Stochastic Analysis,Applied Machine Learning,Yes,0.825925925925926,,,True
2024-08-11 22:00:34.000,67b8a000ad9ca08c4c3cba1aee15649119dd2c850bf1b84b2ed0bab0db055a68,637,222.0,,Applied Statistics in Machine Learning,Applied Statistics in Machine Learning,Applied Statistics in Machine Learning,Machine Learning 2,Stochastic Analysis,Time Series Modeling,Yes,0.3944444444444445,,,
2024-08-14 21:32:45.000,e4e2e15d303077ddfa18a301bc273cc45e6beb7534c6d5c7d92116d862e5efa6,480,229.0,,Statistical Learning Theory,Fundamentals of Information Retrieval,SQL Language,Advanced Topics in Machine Learning,Applied Machine Learning,Data Analytics,Yes,0.8111111111111111,,,True
2024-08-18 15:06:14.000,afcd52c59f1bfedcd5415fbdf19cb410e68de8a37687d8f5e98b148319a319a9,630,226.0,,Database Systems,Statistical Learning Theory,Distributed Systems,Generative Models in Machine Learning (Advanced),Data Analytics,Applied Machine Learning,No,0.4111111111111111,,,True
2024-08-14 22:27:30.000,6b286e3b92577d9b741431f07989181afd4bc70b5196a2e74916b785b38ced29,502,229.0,,SQL Language,Decision-Making Under Risk and Uncertainty,Statistical Learning Theory,Linguistics for Programmers,Advanced Topics in Machine Learning,Time Series Modeling,Yes,0.7555555555555555,,,True
2024-08-14 18:26:38.000,33e92709537761c3230b452c2d126838839d0b786a855380966899671669dcbd,720,227.0,,Database Systems,Fundamentals of Computer Game Development,SQL Language,Computer Networks,Applied Machine Learning,Go Programming Language,Yes,0.18333333333333335,,,
2024-08-13 09:42:45.000,0578ded9dcd7f01899f2b025aa4da43e8145bc8abc074fb78535132bc7c257a9,676,225.0,,Distributed Systems,SQL Language,SQL Language,Stochastic Analysis,Stochastic Analysis,Time Series Modeling,Yes,0.30000000000000004,,,True
2024-08-14 22:25:02.000,30f01eea526bc1820b97f029121295046da34dd680a08717509ca5a2f3b4815d,759,228.0,,SQL Language,Computer Systems Security,Database Systems,Computer Networks,Linguistics for Programmers,Generative Models in Machine Learning (Advanced),Yes,0.08148148148148149,,,
2024-08-12 17:53:48.000,7c0f8e5a7a5d8a0ef1a53d656cf6e7664a662bad79d55d4f30e61d6abedb7cc9,432,222.0,,Database Systems,Database Systems,Database Systems,Computer Networks,Linguistics for Programmers,Industrial Programming in Java,No,0.9444444444444444,,,
2024-08-13 19:19:34.000,5e146e05e41c9839e80b70d892167312585069e635f333cf59263ee227b89092,421,221.0,,Functional Programming,Types in Programming Languages,Fundamentals of Information Retrieval,Generative Models in Machine Learning (Advanced),Stochastic Analysis,Special Topics in Matrix Analysis,Yes,0.9777777777777777,,,True
2024-08-14 23:48:35.000,6e1190bb70002259960601e0c4984c1c068a2d88c508f546a5f9dea676342143,799,227.0,,Computer Systems Security,Introduction to Data Platforms,Database Systems,Machine Learning 2,Data Analytics,Go Programming Language,Yes,0.014814814814814836,,,
2024-08-11 22:22:34.000,afec8e73fdb8986842dcb4c5aec0cb0bb1decaae0fff5dafbfc3e9f6be4c4fc0,617,228.0,,Distributed Systems,Database Systems,Microservices Development in Go,Computer Networks,Industrial Programming in Java,Industrial Programming in Java,Yes,0.4481481481481482,,,
2024-08-13 09:15:21.000,a94cd240628c2dde48bcfa34c779779b91b5978972a1478466470c79ebab1540,741,225.0,,Microservices Development in Go,SQL Language,Database Systems,Computer Networks,Industrial Programming in Java,Data Analytics,Yes,0.1333333333333333,,,
2024-08-14 21:26:32.000,1a265e9471b283ce9fb427a8935a1acfbd037c7915aee9fdcb38f33b099456ca,484,224.0,,Computer Systems Security,Applied Statistics in Machine Learning,Fundamentals of Tensor Computations,,,,Yes,0.8,,,
2024-08-14 17:21:37.000,6828d0f6015f0cdead83f4aa7277908a5ec829e9d4c351e219421adb7c39d440,781,228.0,,Computer Systems Security,Fundamentals of Computer Game Development,SQL Language,Computer Networks,Computer Networks,Computer Networks,Yes,0.040740740740740744,,,
2024-08-13 14:20:04.000,60e4940164f5143439ab708ecf274667bfce23c2c80fe6486bb0429d6987a161,706,221.0,,Database Systems,Types in Programming Languages,Operating Systems 2,Computer Networks,Go Programming Language,Combinatorial Optimization,Yes,0.2148148148148148,,,
2024-08-14 20:22:02.000,e3123e1128dd411f538a7cfc053941e14dcf37c02aad5f9eced286452d3ec05c,504,228.0,,Fundamentals of Information Retrieval,Database Systems,Statistical Learning Theory,Recommender Systems,Advanced Topics in Machine Learning,Applied Machine Learning,Yes,0.7444444444444445,,,True
2024-08-14 20:28:20.000,81d83ca507c9008d04ef9b2660cd0f93389eaebdf3c6105ce445e2b193d762ef,463,222.0,,Types in Programming Languages,Functional Programming,Fundamentals of Information Retrieval,Combinatorial Optimization,Special Topics in Matrix Analysis,Machine Learning 2,Yes,0.8574074074074074,,,
2024-08-14 15:21:31.000,be9535b2b536b657f56210df5274fe9127cbfeb03038440088e833f6630eb67e,783,227.0,,SQL Language,Database Systems,Fundamentals of Computer Game Development,Data Analytics,Quantitative Finance,Linguistics for Programmers,Yes,0.03518518518518521,,,
2024-08-14 12:52:28.000,a887673b45ddf0c8473210e11a0b86f747b554b9791197e882a242ec9b778276,626,229.0,,SQL Language,Fundamentals of Information Retrieval,Microservices Development in Go,,,,Yes,0.42407407407407405,,,
2024-08-14 15:38:42.000,ba6aeec35c518ef0ef22a92dff1e65d42735cd7f9cd54bde2fad1d4defaa2c17,491,227.0,1.0,SQL Language,Database Systems,Microservices Development in Go,,,,Yes,0.7796296296296297,,,
2024-08-13 21:28:49.000,a8b05a6e0b2cfe14d3f43dccbbb2104451380d4c310c81f460f7e6fd0a40280e,678,228.0,,Database Systems,Operating Systems 2,Fundamentals of Information Retrieval,Computer Networks,Computer Networks,Computer Networks,Yes,0.2925925925925926,,,
2024-08-13 19:18:46.000,4bf283dde0d10c6e0d4dd9f414dbccc2013136691632d0e3a7ec92afa32544e1,709,228.0,1.0,Statistical Learning Theory,Fundamentals of Tensor Computations,SQL Language,Advanced Topics in Machine Learning,Time Series Modeling,Generative Models in Machine Learning (Advanced),Yes,0.20740740740740737,,,True
2024-08-14 22:08:22.000,60553144cbe31126977f8493bb151028cc76e0112f543730075380d9f901ef3b,783,227.0,,Introduction to Data Platforms,Database Systems,SQL Language,Data Analytics,Go Programming Language,Linguistics for Programmers,Yes,0.03518518518518521,,,
2024-08-14 03:57:52.000,1a5edbf8181b2d2bde6b42dbd51c8618796758682d37538445eb54f0aeb8b362,417,221.0,,Distributed Systems,Database Systems,Operating Systems 2,Go Programming Language,Data Analytics,Computer Networks,Yes,0.9925925925925926,,,True
2024-08-16 19:49:19.000,cf079281c1d79f1da6b5799f57079fc1d185158100fdc858c37ae5584bb6b20b,701,225.0,,Database Systems,Distributed Systems,Fundamentals of Computer Game Development,,,,Yes,0.2240740740740741,,,
2024-08-11 22:21:29.000,b83a61e0fb2b8045ee174646e7f78188f719a480056ba9a01af2d8ff22559aac,483,225.0,,Statistical Learning Theory,Fundamentals of Computer Game Development,Fundamentals of Tensor Computations,Generative Models in Machine Learning (Advanced),Time Series Modeling,Linguistics for Programmers,Yes,0.8037037037037037,,,True
2024-08-14 20:22:13.000,f7ac5672f8d37d26200f773d632ae66487b15380a5425deda12d6f398d98bc5f,452,228.0,,Fundamentals of Information Retrieval,Database Systems,Microservices Development in Go,Recommender Systems,Advanced Topics in Machine Learning,Applied Machine Learning,Yes,0.8925925925925926,,,True
2024-08-13 15:46:50.000,096b6c33dc664316be9b5995cf1d1b2ecd490ecf80e78f535d65391ff1a09e96,630,2210.0,,Database Systems,Fundamentals of Information Retrieval,Operating Systems 2,Go Programming Language,Linguistics for Programmers,Recommender Systems,Yes,0.4111111111111111,,,
2024-08-13 22:56:03.000,47e3fb70cdeca3e23ec2bff340ab5e8e8053310337cdfefc145c45de16e872f1,579,2210.0,1.0,SQL Language,Computer Systems Security,Decision-Making Under Risk and Uncertainty,Advanced Topics in Machine Learning,Generative Models in Machine Learning (Advanced),Applied Machine Learning,Yes,0.5425925925925925,,,True
2024-08-13 22:04:51.000,fa7030f36c81ad8bc8924d8b7ad547cc037f6eb2f5a257b4f9d657d11b237659,482,225.0,,Database Systems,Microservices Development in Go,Operating Systems 2,Computer Networks,Industrial Programming in Java,Machine Learning 2,Yes,0.8074074074074074,,,
2024-08-12 22:39:56.044,04d6a9ba366ecb91599b034bffd658190a26ffb50a98627854366af9a33073a0,1456,,,Self-supervised Learning,Diffusion-Based Generative Models,Deep Learning for Text Data,Efficient Deep Learning Systems,Stochastic Analysis,Generative Models in Machine Learning,Yes,0.053459119496855334,213.0,Competitive Data Analysis,True
2024-08-11 22:20:37.000,79c832498df0572a38f095bd7d11d1b9cb724da6c2ffb693d6ed2aa61071556d,1038,,,Deep Learning for Audio Processing,Transformer and Multimodal Models,Deep Learning for Audio Processing,Efficient Deep Learning Systems,Stochastic Analysis,Efficient Deep Learning Systems,No,0.7358490566037736,211.0,ML System Design,True
2024-08-17 15:16:39.459,ce32bd8723aaea1c825fdf83e1b9ba34bfee956d67c154a0907118c111d663a3,1392,,,Types in Programming Languages,Fundamentals of Information Retrieval,Complex Systems Theory,Theory and Practice of Online Experiments,Symbolic Computation,Efficient Deep Learning Systems,Yes,0.14465408805031443,214.0,Competitive Data Analysis,
2024-08-13 23:08:25.000,40fa220a3391298156a31b3f37aced6f9b0becaabdaf2d61d2afa058e9ee2281,1135,,,Operating Systems 2,Computer Systems Security,Fundamentals of Computer Game Development,Industrial Programming in Haskell,Media Data Compression and Transmission Methods,Decentralized Systems,Yes,0.5849056603773585,2110.0,Security of LLM-Based Systems,
2024-08-14 19:36:16.188,0b66b14bc0fae70f998b76662b70ae2006c2f1ae363534a1aa537620d81aa966,923,,,Bayesian Methods in Machine Learning,Diffusion-Based Generative Models,Self-supervised Learning,Media Data Compression and Transmission Methods,Mathematical Foundations of Neural Network Models,3D Computer Vision,Yes,0.9371069182389937,212.0,ML System Design,True
2024-08-14 15:22:20.000,91110fa5d27b3d8de4dee3ddc92054aecdb98549290db30899acf5d01f60dff9,1318,,,Fundamentals of Computer Game Development,Types in Programming Languages,Introduction to Data Platforms,Symbolic Computation,Efficient Deep Learning Systems,Efficient Deep Learning Systems,Yes,0.2704402515723271,218.0,Competitive Data Analysis,
2024-08-14 23:43:20.024,f883d3524259c01a9f7bd0e68fef7d2536ce765544b268e165b771369291c5b2,1061,,,Operating Systems 2,Systems Design,Systems Design,Industrial Programming in Haskell,Industrial Programming in Haskell,Decentralized Systems,Yes,0.6981132075471699,215.0,Zero-Knowledge Proof Protocols,
2024-08-14 19:02:34.000,85cc073a9d0fc028bc28360976d39c0c2205131f9cf68d374a7eb7ba83cd6a84,1122,,,Deep Learning for Audio Processing,Bayesian Methods in Machine Learning,Deep Learning for Text Data,Reinforcement Learning,Efficient Deep Learning Systems,Modern Language Models,Yes,0.6037735849056604,215.0,Introduction to Differential Geometry,True
2024-08-14 23:28:22.277,314de194384c19e5eb7de41a1d4907bdb7003c0ebba1b5395f3adc6089e5585e,1415,,,Systems Design,Fundamentals of Information Retrieval,Computer Systems Security,Decentralized Systems,Deploying ML Models in High-Load Systems,Industrial Programming in Haskell,Yes,0.1132075471698113,2110.0,ML System Design,
2024-08-13 16:52:43.000,1455c96a8ac68b652b1ff7035014c149def1a086998fd8d07430b4b17bf169e5,1453,,,Computer Systems Security,Fundamentals of Computer Game Development,Types in Programming Languages,Theory and Practice of Online Experiments,Conflict and Cooperation (taught in English),Theory and Practice of Online Experiments,Yes,0.06289308176100628,218.0,Product Approach to Data Analysis,
2024-08-14 10:27:31.000,01d7c005dacd8c0be29bae8672b92be43c8cd0bd5b0af923178ec834e370226c,1030,,,Deep Learning for Audio Processing,Self-supervised Learning,Deep Learning for Text Data,Reinforcement Learning,Theory and Practice of Online Experiments,Mathematical Foundations of Neural Network Models,Yes,0.7547169811320755,211.0,ML System Design,True
2024-08-12 13:39:38.335,db5ba35b6de8055d9c3795751a5d9090f1164ff0e60231a98157b6aab0e1b219,1494,,,Operating Systems 2,Systems Design,Types in Programming Languages,Decentralized Systems,Media Data Compression and Transmission Methods,Decentralized Systems,Yes,0.018867924528301883,214.0,Zero-Knowledge Proof Protocols,
2024-08-11 21:58:35.000,851b92300b0e436523b69c7a65d5ecb6bd03b593355ec915dd8c4a7c012a6b27,969,,,Deep Learning for Audio Processing,Deep Learning for Text Data,Bayesian Methods in Machine Learning,Efficient Deep Learning Systems,Stochastic Analysis,Mathematical Foundations of Neural Network Models,Yes,0.8427672955974843,213.0,Product Approach to Data Analysis,True
2024-08-13 16:47:24.160,2544dc60963d6d83c17cfe537fee2b031813aba6d459e046867aa4835048cf93,1150,,,Systems Design,Computer Systems Security,Scala Programming Language,Industrial Programming in Haskell,Decentralized Systems,Deploying ML Models in High-Load Systems,Yes,0.5660377358490566,2110.0,ML System Design,
2024-08-13 20:41:05.228,e7bb169aa079061e387e441ba1205d5d2e59b1ff5d5d7ceeecb4932f1cc33e37,1035,,,Deep Learning for Audio Processing,Self-supervised Learning,Bayesian Methods in Machine Learning,Reinforcement Learning,Theory and Practice of Online Experiments,Modern Language Models,Yes,0.7421383647798743,211.0,ML System Design,True
2024-08-14 22:59:53.220,a2c79623438177c04a31ee550dbcfe4d61948c2ea8874edd3b19bea07d539232,1045,,,Systems Design,Fundamentals of Computer Game Development,Computer Systems Security,Industrial Programming in Haskell,Decentralized Systems,Conflict and Cooperation (taught in English),Yes,0.7138364779874213,215.0,Product Approach to Data Analysis,
2024-08-14 23:27:36.211,315b49e62fe84feb7e337e888324a4a02f3cb638952565168bc2fbffbe2e92b1,1351,,,Deep Learning for Text Data,Fundamentals of Computer Game Development,Computer Systems Security,Reinforcement Learning,3D Computer Vision,Generative Models in Machine Learning,Yes,0.21698113207547165,211.0,ML System Design,True
2024-08-14 18:00:07.000,4847d55f336efa24859bd8a552f9019c0c8e57097a0361a0ec93ea0c56b7dada,1249,,,Transformer and Multimodal Models,Self-supervised Learning,Diffusion-Based Generative Models,Mathematical Foundations of Neural Network Models,Deploying ML Models in High-Load Systems,Reinforcement Learning,Yes,0.39622641509433965,211.0,Zero-Knowledge Proof Protocols,True
2024-08-14 22:25:57.374,8fe1990142aff4836ae3f30e4616afb93bdc34bad6e871110d5a6d1f41bafee6,938,,,Operating Systems 2,Systems Design,Operating Systems 2,Decentralized Systems,Decentralized Systems,Decentralized Systems,Yes,0.89937106918239,216.0,Zero-Knowledge Proof Protocols,
2024-08-15 01:06:29.000,ea0a9ff9fde68a64b03fc17ea71f01b8a98b1dcf7d2f328626e5cefda97bc7e2,951,,,Operating Systems 2,Types in Programming Languages,Fundamentals of Information Retrieval,Industrial Programming in Haskell,Stochastic Analysis,Special Topics in Matrix Analysis,Yes,0.8805031446540881,215.0,Introduction to Differential Geometry,
2024-08-14 19:18:51.263,16b321ad934b4dc80d3699acfbe1129200a32f6e95b8980f65854d77420ea83c,1441,,,Computer Systems Security,Fundamentals of Information Retrieval,Systems Design,Deploying ML Models in High-Load Systems,Industrial Programming in Haskell,Media Data Compression and Transmission Methods,No,0.07547169811320753,2110.0,Zero-Knowledge Proof Protocols,
2024-08-14 18:10:48.000,7c0dcfd1be5b4df27dcbbab6a7fc9eed40c5ab43926538d616c472b6fce76cef,936,,,Bayesian Methods in Machine Learning,Deep Learning for Audio Processing,Deep Learning for Text Data,Efficient Deep Learning Systems,Mathematical Foundations of Neural Network Models,Reinforcement Learning,Yes,0.9056603773584906,212.0,ML System Design,True
2024-08-14 23:57:32.000,b19448303499e5cc40fcb0311d6154c3ba63c1fe2600bec6e5bc9811d7e13523,1262,,,Deep Learning for Audio Processing,Self-supervised Learning,Diffusion-Based Generative Models,Mathematical Foundations of Neural Network Models,Stochastic Analysis,Media Data Compression and Transmission Methods,Yes,0.3805031446540881,212.0,Zero-Knowledge Proof Protocols,True
2024-08-13 19:37:59.000,2921ba088a34b07d3577e3fc0c70c35663b5b044649847bff81abd97d0b6427e,1308,,,Decision-Making Under Risk and Uncertainty,Transformer and Multimodal Models,Self-supervised Learning,Conflict and Cooperation (taught in English),Theory and Practice of Online Experiments,Modern Language Models,Yes,0.289308176100629,211.0,Competitive Data Analysis,
2024-08-14 21:54:36.013,5f4e36151165ed24f1785f3fa39766678be19bc48b002b2ef64b433f431f5d68,1323,,,Systems Design,Software Systems Operations and Reliability,Operating Systems 2,Media Data Compression and Transmission Methods,Decentralized Systems,Theory and Practice of Online Experiments,Yes,0.26415094339622647,215.0,Zero-Knowledge Proof Protocols,
2024-08-14 22:36:16.000,9c1a46f8a6826002e0f264d86d45fbf5328c0d7b210b036abee3c920a29adaa7,1040,,,Systems Design,Computer Systems Security,Fundamentals of Computer Game Development,Decentralized Systems,Industrial Programming in Haskell,Reinforcement Learning,Yes,0.729559748427673,216.0,Zero-Knowledge Proof Protocols,
2024-08-12 09:31:38.484,4062c7c186f2a301b5d06295feb144a76eeb4a2fb8727f934963906550a0eb62,1448,,,Deep Learning for Text Data,Self-supervised Learning,Deep Learning for Graph Data Analysis,Reinforcement Learning,Efficient Deep Learning Systems,Media Data Compression and Transmission Methods,Yes,0.0691823899371069,218.0,Competitive Data Analysis,
2024-08-14 23:25:48.000,3689f87c5df6aef83a2bd55b92a7576535a1da484982a26a8137de9881b2f908,1071,,,Bayesian Methods in Machine Learning,Deep Learning for Text Data,Deep Learning for Audio Processing,Efficient Deep Learning Systems,3D Computer Vision,Mathematical Foundations of Neural Network Models,Yes,0.6855345911949686,213.0,ML System Design,True
2024-08-14 18:54:02.085,bd69fb95232e97ed628104ecff42c532d98c61077b255beab81d4c9e0435ca4a,1053,,,Bayesian Methods in Machine Learning,Diffusion-Based Generative Models,Complex Systems Theory,Reinforcement Learning,Modern Language Models,Special Topics in Matrix Analysis,Yes,0.7044025157232705,212.0,Competitive Data Analysis,True
